Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,label
6,562997,3,5,26,11607,20,0,8.666667,10.263203,10135,0,2321.4,4413.202,20662.63231,14.20966719,80428.14,212270.44,561812,5,889,444.5,490.025,791,98,562878,140719.5,280728.56,561812,5,0,0,0,0,72,112,5.328625,8.881042,0,10135,1292.5555,3350.635,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666667,2321.4,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
17,31854001,2,2,136,342,88,48,68.0,28.284271,176,166,171.0,7.071068,15.00596424,0.125572923,10600000.0,18300000.0,31800000,754,31800000,31800000.0,0.0,31800000,31800000,31900000,31900000.0,0.0,31900000,31900000,0,0,0,0,64,64,0.06278646,0.06278646,48,176,113.2,55.346184,3063.2,0,0,0,0,0,0,0,0,1,141.5,68.0,171.0,0,0,0,0,0,0,2,136,2,342,-1,-1,1,32,754.0,0.0,754,754,31800000.0,0.0,31800000,31800000,0
6,7932757,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.781787341,0.63029789,1983189.2,3965720.5,7931770,0,7932757,1983189.2,3965720.5,7931770,0,0,0.0,0.0,0,0,0,0,0,0,100,0,0.6302979,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,987.0,0.0,987,987,7931770.0,0.0,7931770,7931770,1
6,51784479,9,9,472,1780,430,0,52.444443,141.59724,1768,0,197.77777,588.83905,43.4879339,0.347594498,3046145.8,4641606.0,10000000,5,50200000,6269412.0,5173046.0,10000000,18553,51800000,6470092.5,4926928.0,10000000,1039,0,0,0,0,192,252,0.17379725,0.17379725,0,1768,118.52631,411.23978,169118.16,0,0,0,1,0,0,0,0,1,125.111115,52.444443,197.77777,0,0,0,0,0,0,9,472,9,1780,8192,946,8,20,32327.0,19454.686,67127,23486,9998732.0,3161.737,10000000,9996190,0
6,31313,3,6,26,11601,20,0,8.666667,10.263203,7300,0,1933.5,2720.784,371315.4281,287.4205602,3914.125,9473.646,27219,76,27516,13758.0,19144.209,27295,221,31237,6247.4,11964.239,27529,157,0,0,0,0,72,132,95.806854,191.61371,0,7300,1162.7,2258.9473,5102842.5,0,0,0,1,0,0,0,0,2,1291.8889,8.666667,1933.5,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,12269479,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,2.934109916,0.489018319,2453895.8,5470282.0,12200000,1,0,0.0,0.0,0,0,12300000,3064432.5,6116667.0,12200000,1,0,0,0,0,20,100,0.081503056,0.40751526,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,0,0,0,0,0,0,1,6,5,30,229,0,0,20,30055.0,0.0,30055,30055,12200000.0,0.0,12200000,12200000,0
6,8000782,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.749633473,0.624938912,2000195.5,3997730.8,7996791,2,8000782,2000195.5,3997730.8,7996791,2,0,0.0,0.0,0,0,0,0,0,0,100,0,0.6249389,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,3991.0,0.0,3991,3991,7996791.0,0.0,7996791,7996791,1
17,448,1,1,51,124,51,51,51.0,0.0,124,124,124.0,0.0,390625.0,4464.285714,448.0,0.0,448,448,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,2232.1428,2232.1428,51,124,75.333336,42.14657,1776.3334,0,0,0,0,0,0,0,0,1,113.0,51.0,124.0,0,0,0,0,0,0,1,51,1,124,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
6,1776505,9,11,703,3950,267,0,78.111115,103.30228,1448,0,359.0909,569.91833,2619.187675,11.25806007,93500.266,141302.9,402817,4,1280457,160057.12,206921.47,497607,213,1681017,168101.7,168561.36,402817,4,0,0,0,0,296,360,5.066127,6.191933,0,1448,221.57143,434.49908,188789.45,0,0,0,1,0,0,0,0,1,232.65,78.111115,359.0909,0,0,0,0,0,0,9,703,11,3950,29200,252,4,32,0.0,0.0,0,0,0.0,0.0,0,0,0
6,8429108,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.847276367,0.474546061,2809702.8,4865993.5,8428468,274,8429108,2809702.8,4865993.5,8428468,274,0,0.0,0.0,0,0,0,0,0,0,80,0,0.47454607,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,640.0,0.0,640,640,8428468.0,0.0,8428468,8428468,1
6,77220,3,5,26,11601,20,0,8.666667,10.263203,5840,0,2320.2,2436.833,150569.8006,103.6001036,11031.429,21775.66,57928,62,18858,9429.0,12928.74,18571,287,77118,19279.5,27221.578,57928,184,0,0,0,0,72,112,38.85004,64.75006,0,5840,1291.8889,2110.9507,4456113.0,0,0,0,1,0,0,0,0,1,1453.375,8.666667,2320.2,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,1008614,3,5,26,11607,20,0,8.666667,10.263203,10135,0,2321.4,4413.202,11533.64915,7.931676538,144087.72,380724.72,1007490,4,881,440.5,439.1133,751,130,1008596,252149.0,503560.8,1007490,4,0,0,0,0,72,112,2.9743786,4.957298,0,10135,1292.5555,3350.635,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666667,2321.4,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,11120324,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.697763123,0.449627187,2780081.0,5558778.0,11100000,175,11100000,2780081.0,5558778.0,11100000,175,0,0.0,0.0,0,0,0,0,0,0,100,0,0.4496272,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2076.0,0.0,2076,2076,11100000.0,0.0,11100000,11100000,1
6,30816,3,6,26,11601,20,0,8.666667,10.263203,4380,0,1933.5,1757.7899,377303.9979,292.0560748,3852.0,10545.832,29949,6,30006,15003.0,21208.96,30000,6,30765,6153.0,13358.86,30048,17,0,0,0,0,72,132,97.35203,194.70406,0,4380,1162.7,1645.2418,2706820.5,0,0,0,1,0,0,0,0,2,1291.8889,8.666667,1933.5,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
17,237,2,2,64,258,32,32,32.0,0.0,129,129,129.0,0.0,1358649.789,16877.63713,79.0,98.2395,189,0,0,0.0,0.0,0,0,48,48.0,0.0,48,48,0,0,0,0,64,64,8438.818,8438.818,32,129,70.8,53.12909,2822.7,0,0,0,0,0,0,0,0,1,88.5,32.0,129.0,0,0,0,0,0,0,2,64,2,258,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
6,5172829,3,1,12,0,6,0,4.0,3.4641016,0,0,0.0,0.0,2.319813781,0.77327126,1724276.4,2958351.8,5140235,32,5172829,2586414.5,3611647.5,5140235,32594,0,0.0,0.0,0,0,0,0,0,0,72,32,0.57995343,0.19331782,0,6,2.4,3.2863352,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,0,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,0
6,196089,3,7,26,11607,20,0,8.666667,10.263203,4380,0,1658.1428,1942.8773,59325.10238,50.99725125,21787.666,64964.6,195026,3,748,374.0,343.6539,617,131,196033,32672.166,79537.305,195026,3,0,0,0,0,72,152,15.299175,35.698074,0,4380,1057.5454,1720.253,2959270.8,0,0,0,1,0,0,0,0,2,1163.3,8.666667,1658.1428,0,0,0,0,0,0,3,26,7,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,81295549,6,9,11613,62,10135,0,1935.5,4058.8909,20,0,6.888889,5.3019915,143.6117985,0.184511947,5806825.0,21100000.0,79000000,0,81300000,16300000.0,35700000.0,80200000,4,80200000,10000000.0,27900000.0,79000000,0,0,0,0,0,132,192,0.07380478,0.11070717,0,10135,730.0625,2534.0713,6421517.5,0,0,0,0,1,1,0,0,1,778.73334,1935.5,6.888889,0,0,0,0,0,0,6,11613,9,62,229,256,4,20,1248579.0,0.0,1248579,1248579,79000000.0,0.0,79000000,79000000,0
6,148752,3,4,26,11607,20,0,8.666667,10.263203,11595,0,2901.75,5795.5005,78203.99053,47.05819081,24792.0,60301.887,147882,6,803,401.5,359.91736,656,147,148669,49556.332,85153.41,147882,6,0,0,0,0,72,92,20.167795,26.890394,0,11595,1454.125,4097.5376,16800000.0,0,0,0,1,0,0,0,0,1,1661.8572,8.666667,2901.75,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,11425366,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.100589163,0.350098194,3808455.2,6595704.5,11400000,310,11400000,3808455.2,6595704.5,11400000,310,0,0.0,0.0,0,0,0,0,0,0,80,0,0.3500982,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,847.0,0.0,847,847,11400000.0,0.0,11400000,11400000,1
17,222,2,2,76,108,38,38,38.0,0.0,54,54,54.0,0.0,828828.8288,18018.01802,74.0,39.94997,120,48,48,48.0,0.0,48,48,54,54.0,0.0,54,54,0,0,0,0,40,40,9009.009,9009.009,38,54,44.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,55.5,38.0,54.0,0,0,0,0,0,0,2,76,2,108,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
6,91614577,8,4,56,11607,20,0,7.0,5.656854,11595,0,2901.75,5795.5005,127.3050685,0.130983522,8328598.0,25700000.0,85500000,1,91600000,13100000.0,32000000.0,85500000,1,49509,16503.0,26140.188,46653,186,0,0,0,0,172,92,0.08732235,0.043661173,0,11595,897.61536,3214.1675,10300000.0,0,0,0,0,1,0,0,0,0,972.4167,7.0,2901.75,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,2011.0,0.0,2011,2011,45800000.0,56200000.0,85500000,6039841,1
6,82017951,7,9,11613,62,5840,0,1659.0,2429.6216,20,0,6.888889,5.3019915,142.346887,0.195079246,5467863.5,19500000.0,75900000,1,82000000,13700000.0,33200000.0,81400000,3,81400000,10200000.0,26600000.0,75900000,1,0,0,0,0,152,192,0.08534717,0.10973208,0,5840,687.1177,1707.6812,2916175.0,0,0,0,0,1,1,0,0,1,730.0625,1659.0,6.888889,0,0,0,0,0,0,7,11613,9,62,229,256,5,20,23253.0,0.0,23253,23253,40700000.0,49900000.0,75900000,5415361,0
17,239,2,2,90,122,45,45,45.0,0.0,61,61,61.0,0.0,887029.2887,16736.40167,79.666664,131.05852,231,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,64,8368.201,8368.201,45,61,51.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,64.25,45.0,61.0,0,0,0,0,0,0,2,90,2,122,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
6,5917901,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,4.055491973,0.675915329,1972633.6,3415836.5,5916902,1,5917901,1972633.6,3415836.5,5916902,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.6759153,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,999.0,0.0,999,999,5916902.0,0.0,5916902,5916902,1
17,262,2,2,74,622,37,37,37.0,0.0,311,311,311.0,0.0,2656488.55,15267.17557,87.333336,108.48656,210,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,64,64,7633.588,7633.588,37,311,146.6,150.07597,22522.8,0,0,0,0,0,0,0,0,1,183.25,37.0,311.0,0,0,0,0,0,0,2,74,2,622,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
6,268734,3,4,26,11607,20,0,8.666667,10.263203,11595,0,2901.75,5795.5005,43288.15855,26.0480624,44789.0,108597.766,266459,39,1933,966.5,1231.0729,1837,96,268695,89565.0,153197.56,266459,180,0,0,0,0,72,92,11.163455,14.884607,0,11595,1454.125,4097.5376,16800000.0,0,0,0,1,0,0,0,0,1,1661.8572,8.666667,2901.75,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,1082959,5,2,11607,26,11595,0,2321.4,5184.101,20,6,13.0,9.899495,10741.86557,6.463771943,180493.17,441850.2,1082416,2,1082959,270739.75,541117.56,1082416,5,2,2.0,0.0,2,2,0,0,0,0,124,40,4.61698,1.846792,0,11595,1454.125,4097.5376,16800000.0,0,0,0,1,0,0,0,0,0,1661.8572,2321.4,13.0,0,0,0,0,0,0,5,11607,2,26,8192,256,3,20,0.0,0.0,0,0,0.0,0.0,0,0,0
6,60622448,11,13,890,3996,517,0,80.90909,155.33348,1448,0,307.3846,534.79474,80.59720716,0.395892954,2635758.5,12300000.0,58900000,1,59100000,5906852.0,18600000.0,58900000,48,60600000,5049898.0,17000000.0,58900000,1,0,0,0,0,360,424,0.18145093,0.21444201,0,1448,195.44,409.20392,167447.84,0,0,0,1,0,0,0,0,1,203.58333,80.90909,307.3846,0,0,0,0,0,0,11,890,13,3996,29200,287,5,32,138667.0,0.0,138667,138667,58900000.0,0.0,58900000,58900000,0
6,711349,3,5,26,11607,20,0,8.666667,10.263203,7215,0,2321.4,3327.7698,16353.43551,11.24623778,101621.29,268348.8,710179,4,855,427.5,342.94678,670,185,711305,177826.25,354902.1,710179,4,0,0,0,0,72,112,4.217339,7.0288987,0,7215,1292.5555,2650.5857,7025604.5,0,0,0,1,0,0,0,0,1,1454.125,8.666667,2321.4,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,1038001,3,6,26,11601,20,0,8.666667,10.263203,4380,0,1933.5,1757.7899,11201.33796,8.670511878,129750.125,365513.97,1034349,15,3358,1679.0,832.9718,2268,1090,1037942,207588.4,462175.38,1034349,15,0,0,0,0,72,132,2.8901706,5.780341,0,4380,1162.7,1645.2418,2706820.5,0,0,0,1,0,0,0,0,2,1291.8889,8.666667,1933.5,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,2669940,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,8.988966044,1.498161007,889980.0,1541487.1,2669936,1,2669940,889980.0,1541487.1,2669936,1,0,0.0,0.0,0,0,0,0,0,0,80,0,1.498161,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,1880417,3,6,26,11601,20,0,8.666667,10.263203,4380,0,1933.5,1757.7899,6183.202981,4.786172429,235052.12,649843.3,1843035,15,36999,18499.5,24731.06,35987,1012,1880362,376072.4,820213.44,1843035,15,0,0,0,0,72,132,1.5953908,3.1907816,0,4380,1162.7,1645.2418,2706820.5,0,0,0,1,0,0,0,0,2,1291.8889,8.666667,1933.5,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,93626948,6,9,11607,62,7300,0,1934.5,2863.7441,20,0,6.888889,5.3019915,124.6329209,0.160210285,6687639.0,22600000.0,84900000,1,93600000,18700000.0,41900000.0,93600000,173,93600000,11700000.0,29700000.0,84900000,1,0,0,0,0,132,192,0.06408411,0.09612617,0,7300,729.6875,1913.8179,3662699.0,0,0,0,0,1,1,0,0,1,778.3333,1934.5,6.888889,0,0,0,0,0,0,6,11607,9,62,229,256,4,20,23183.0,0.0,23183,23183,46800000.0,53900000.0,84900000,8690713,0
6,3712,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,538.7931034,3712.0,0.0,3712,3712,3712,3712.0,0.0,3712,3712,0,0.0,0.0,0,0,0,0,0,0,64,0,538.7931,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,264,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
6,1274185,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,18.8355694,3.139261567,424728.34,735106.3,1273556,313,1274185,424728.34,735106.3,1273556,313,0,0.0,0.0,0,0,0,0,0,0,80,0,3.1392615,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,96792234,9,7,62,11601,20,0,6.888889,5.3019915,5840,0,1657.2858,1964.8956,120.4952042,0.165302518,6452815.5,24100000.0,93700000,1,95100000,11900000.0,33100000.0,93700000,1,1749785,291630.84,709052.0,1738953,14,0,0,0,0,192,152,0.092982665,0.07231985,0,5840,686.41174,1465.9044,2148875.8,0,0,0,0,1,0,0,0,0,729.3125,6.888889,1657.2858,0,0,0,0,0,0,9,62,7,11601,256,229,7,20,1317008.0,0.0,1317008,1317008,93700000.0,0.0,93700000,93700000,1
6,7112807,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.217744134,0.702957356,1778201.8,3555070.2,7110807,4,7112807,1778201.8,3555070.2,7110807,4,0,0.0,0.0,0,0,0,0,0,0,100,0,0.70295733,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2000.0,0.0,2000,2000,7110807.0,0.0,7110807,7110807,1
6,940863,3,5,26,11607,20,0,8.666667,10.263203,10135,0,2321.4,4413.202,12364.18054,8.502831974,134409.0,355063.88,939618,4,970,485.0,442.64883,798,172,940809,235202.25,469610.7,939618,4,0,0,0,0,72,112,3.188562,5.31427,0,10135,1292.5555,3350.635,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666667,2321.4,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,475126,3,6,26,11601,20,0,8.666667,10.263203,2920,0,1933.5,1495.7224,24471.40338,18.94234372,59390.75,156980.48,447181,47,27596,13798.0,19231.89,27397,199,475065,95013.0,197227.7,447181,47,0,0,0,0,72,132,6.3141146,12.628229,0,2920,1162.7,1494.3666,2233131.5,0,0,0,1,0,0,0,0,2,1291.8889,8.666667,1933.5,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,80924391,5,9,11613,62,11595,0,2322.6,5183.4297,20,0,6.888889,5.3019915,144.2704709,0.173000993,6224953.0,19900000.0,72300000,1,80900000,20200000.0,39200000.0,79100000,5,79100000,9883117.0,25300000.0,72300000,1,0,0,0,0,112,192,0.06178607,0.11121492,0,11595,778.73334,2992.2332,8953460.0,0,0,0,0,1,1,0,0,1,834.3571,2322.6,6.888889,0,0,0,0,0,0,5,11613,9,62,229,256,3,20,9213.0,0.0,9213,9213,39500000.0,46400000.0,72300000,6746188,0
6,5320864,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,4.510545656,0.751757609,1773621.4,3070259.0,5318851,991,5320864,1773621.4,3070259.0,5318851,991,0,0.0,0.0,0,0,0,0,0,0,80,0,0.7517576,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,2013.0,0.0,2013,2013,5318851.0,0.0,5318851,5318851,1
6,12041980,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,2.989541587,0.498256931,2408396.0,5368956.0,12000000,1,0,0.0,0.0,0,0,12000000,3009183.2,6002328.5,12000000,1,0,0,0,0,20,100,0.08304282,0.41521412,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,0,0,0,0,0,0,1,6,5,30,229,0,0,20,29320.0,0.0,29320,29320,12000000.0,0.0,12000000,12000000,0
6,6003824,7,4,645,161,517,0,92.14286,189.86436,161,0,40.25,80.5,134.2477728,1.832165633,600382.4,1873833.8,5933321,4,6003824,1000637.3,2427676.8,5956058,4,47552,15850.667,13016.098,23391,821,0,0,0,0,232,136,1.1659236,0.66624206,0,517,67.166664,150.00232,22500.697,0,0,0,1,0,0,0,0,0,73.27273,92.14286,40.25,0,0,0,0,0,0,7,645,4,161,29200,675,3,32,70499.0,0.0,70499,70499,5933321.0,0.0,5933321,5933321,0
17,629,1,1,58,186,58,58,58.0,0.0,186,186,186.0,0.0,387917.3291,3179.650238,629.0,0.0,629,629,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1589.8251,1589.8251,58,186,100.666664,73.90083,5461.3335,0,0,0,0,0,0,0,0,1,151.0,58.0,186.0,0,0,0,0,0,0,1,58,1,186,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
6,15502,3,4,26,11607,20,0,8.666667,10.263203,11595,0,2901.75,5795.5005,750419.3007,451.5546381,2583.6667,5993.2676,14811,5,632,316.0,357.79602,569,63,15456,5152.0,8370.963,14811,5,0,0,0,0,72,92,193.52342,258.03122,0,11595,1454.125,4097.5376,16800000.0,0,0,0,1,0,0,0,0,1,1661.8572,8.666667,2901.75,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
17,168,2,2,86,198,43,43,43.0,0.0,99,99,99.0,0.0,1690476.19,23809.52381,56.0,90.934044,161,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,11904.762,11904.762,43,99,65.4,30.672462,940.8,0,0,0,0,0,0,0,0,1,81.75,43.0,99.0,0,0,0,0,0,0,2,86,2,198,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
6,1867750,3,5,26,11607,20,0,8.666667,10.263203,8760,0,2321.4,3802.3154,6228.349619,4.283228483,266821.44,705541.0,1866838,8,687,343.5,286.37823,546,141,1867742,466935.5,933268.4,1866838,11,0,0,0,0,72,112,1.6062107,2.6770177,0,8760,1292.5555,2952.5208,8717379.0,0,0,0,1,0,0,0,0,1,1454.125,8.666667,2321.4,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
17,159,2,2,70,166,35,35,35.0,0.0,83,83,83.0,0.0,1484276.73,25157.2327,53.0,55.244907,111,1,1,1.0,0.0,1,1,47,47.0,0.0,47,47,0,0,0,0,40,40,12578.616,12578.616,35,83,54.2,26.290682,691.2,0,0,0,0,0,0,0,0,1,67.75,35.0,83.0,0,0,0,0,0,0,2,70,2,166,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
6,4847853,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,8.663629033,1.443938172,807975.5,1972257.6,4833825,3,0,0.0,0.0,0,0,4843852,968770.4,2160633.5,4833825,3,0,0,0,0,20,120,0.20627688,1.2376612,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857143,6.0,6.0,0,0,0,0,0,0,1,6,6,36,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
6,90902080,9,4,62,11601,20,0,6.888889,5.3019915,7215,0,2900.25,3540.003,128.3028947,0.143011029,7575173.5,24800000.0,86100000,1,90900000,11400000.0,30300000.0,86100000,1,51098,17032.666,19452.951,38323,186,0,0,0,0,192,92,0.09900764,0.044003394,0,7215,833.5,2175.3025,4731941.5,0,0,0,0,1,0,0,0,0,897.61536,6.888889,2900.25,0,0,0,0,0,0,9,62,4,11601,256,229,7,20,4705943.0,0.0,4705943,4705943,86100000.0,0.0,86100000,86100000,1
17,223,2,2,156,220,78,78,78.0,0.0,110,110,110.0,0.0,1686098.655,17937.21973,74.333336,45.610672,127,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,40,40,8968.61,8968.61,78,110,90.8,17.527122,307.2,0,0,0,0,0,0,0,0,1,113.5,78.0,110.0,0,0,0,0,0,0,2,156,2,220,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
17,201687,4,2,136,216,34,34,34.0,0.0,108,108,108.0,0.0,1745.278575,29.74906662,40337.4,74308.96,171145,3,30539,10179.667,17625.639,30532,3,3,3.0,0.0,3,3,0,0,0,0,128,40,19.83271,9.916355,34,108,55.142857,36.108303,1303.8096,0,0,0,0,0,0,0,0,0,64.333336,34.0,108.0,0,0,0,0,0,0,4,136,2,216,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0,0
6,655721,10,13,1322,12805,607,0,132.2,232.72054,2920,0,985.0,851.29706,21544.22384,35.07589356,29805.5,59711.387,223834,7,655376,72819.555,77649.4,223834,127,549356,45779.668,97953.51,328879,48,0,0,0,0,220,272,15.250388,19.825504,0,2920,588.625,770.5474,593743.4,0,0,0,1,0,0,0,0,1,614.2174,132.2,985.0,0,0,0,0,0,0,10,1322,13,12805,29200,71,9,20,0.0,0.0,0,0,0.0,0.0,0,0,0
6,5498710,9,7,383,4904,196,0,42.555557,69.941246,1460,0,700.5714,656.09625,961.4982423,2.909773383,366580.66,1384191.8,5369854,3,5498710,687338.75,1892181.6,5369854,3,54200,9033.333,13406.293,28983,48,0,0,0,0,192,152,1.6367475,1.2730259,0,1460,311.0,526.16254,276847.0,0,0,0,1,0,0,0,0,0,330.4375,42.555557,700.5714,0,0,0,0,0,0,9,383,7,4904,8192,946,8,20,128853.0,0.0,128853,128853,5369854.0,0.0,5369854,5369854,0
